src_subject_id,rsfmri_c_ngd_ad_ngd_ad,rsfmri_c_ngd_cgc_ngd_ad,rsfmri_c_ngd_cgc_ngd_cgc,rsfmri_c_ngd_ca_ngd_ad,rsfmri_c_ngd_ca_ngd_cgc,rsfmri_c_ngd_ca_ngd_ca,rsfmri_c_ngd_dt_ngd_ad,rsfmri_c_ngd_dt_ngd_cgc,rsfmri_c_ngd_dt_ngd_ca,rsfmri_c_ngd_dt_ngd_dt,rsfmri_c_ngd_dla_ngd_ad,rsfmri_c_ngd_dla_ngd_cgc,rsfmri_c_ngd_dla_ngd_ca,rsfmri_c_ngd_dla_ngd_dt,rsfmri_c_ngd_dla_ngd_dla,rsfmri_c_ngd_fo_ngd_ad,rsfmri_c_ngd_fo_ngd_cgc,rsfmri_c_ngd_fo_ngd_ca,rsfmri_c_ngd_fo_ngd_dt,rsfmri_c_ngd_fo_ngd_dla,rsfmri_c_ngd_fo_ngd_fo,rsfmri_c_ngd_n_ngd_ad,rsfmri_c_ngd_n_ngd_cgc,rsfmri_c_ngd_n_ngd_ca,rsfmri_c_ngd_n_ngd_dt,rsfmri_c_ngd_n_ngd_dla,rsfmri_c_ngd_n_ngd_fo,rsfmri_c_ngd_n_ngd_n,rsfmri_c_ngd_rspltp_ngd_ad,rsfmri_c_ngd_rspltp_ngd_cgc,rsfmri_c_ngd_rspltp_ngd_ca,rsfmri_c_ngd_rspltp_ngd_dt,rsfmri_c_ngd_rspltp_ngd_dla,rsfmri_c_ngd_rspltp_ngd_fo,rsfmri_c_ngd_rspltp_ngd_n,rsfmri_c_ngd_rspltp_ngd_rspltp,rsfmri_c_ngd_sa_ngd_ad,rsfmri_c_ngd_sa_ngd_cgc,rsfmri_c_ngd_sa_ngd_ca,rsfmri_c_ngd_sa_ngd_dt,rsfmri_c_ngd_sa_ngd_dla,rsfmri_c_ngd_sa_ngd_fo,rsfmri_c_ngd_sa_ngd_n,rsfmri_c_ngd_sa_ngd_rspltp,rsfmri_c_ngd_sa_ngd_sa,rsfmri_c_ngd_smh_ngd_ad,rsfmri_c_ngd_smh_ngd_cgc,rsfmri_c_ngd_smh_ngd_ca,rsfmri_c_ngd_smh_ngd_dt,rsfmri_c_ngd_smh_ngd_dla,rsfmri_c_ngd_smh_ngd_fo,rsfmri_c_ngd_smh_ngd_n,rsfmri_c_ngd_smh_ngd_rspltp,rsfmri_c_ngd_smh_ngd_sa,rsfmri_c_ngd_smh_ngd_smh,rsfmri_c_ngd_smm_ngd_ad,rsfmri_c_ngd_smm_ngd_cgc,rsfmri_c_ngd_smm_ngd_ca,rsfmri_c_ngd_smm_ngd_dt,rsfmri_c_ngd_smm_ngd_dla,rsfmri_c_ngd_smm_ngd_fo,rsfmri_c_ngd_smm_ngd_n,rsfmri_c_ngd_smm_ngd_rspltp,rsfmri_c_ngd_smm_ngd_sa,rsfmri_c_ngd_smm_ngd_smh,rsfmri_c_ngd_smm_ngd_smm,rsfmri_c_ngd_vta_ngd_ad,rsfmri_c_ngd_vta_ngd_cgc,rsfmri_c_ngd_vta_ngd_ca,rsfmri_c_ngd_vta_ngd_dt,rsfmri_c_ngd_vta_ngd_dla,rsfmri_c_ngd_vta_ngd_fo,rsfmri_c_ngd_vta_ngd_n,rsfmri_c_ngd_vta_ngd_rspltp,rsfmri_c_ngd_vta_ngd_sa,rsfmri_c_ngd_vta_ngd_smh,rsfmri_c_ngd_vta_ngd_smm,rsfmri_c_ngd_vta_ngd_vta,rsfmri_c_ngd_vs_ngd_ad,rsfmri_c_ngd_vs_ngd_cgc,rsfmri_c_ngd_vs_ngd_ca,rsfmri_c_ngd_vs_ngd_dt,rsfmri_c_ngd_vs_ngd_dla,rsfmri_c_ngd_vs_ngd_fo,rsfmri_c_ngd_vs_ngd_n,rsfmri_c_ngd_vs_ngd_rspltp,rsfmri_c_ngd_vs_ngd_sa,rsfmri_c_ngd_vs_ngd_smh,rsfmri_c_ngd_vs_ngd_smm,rsfmri_c_ngd_vs_ngd_vta,rsfmri_c_ngd_vs_ngd_vs
NDAR_INV07CMT243,0.04646938,0.01061872,0.05303958,-0.08445986,0.14424725,0.28201449,0.02861016,0.03598311,0.01333924,0.08357461,-0.01125857,0.07523455,0.08512455,0.15184326,0.28249927,0.04947663,0.02751929,-0.04034849,0.04795969,0.03928272,0.01906831,-0.02035434,0.01654636,0.05100833,0.078596,0.1299856,0.00929661,0.06885659,-0.07114311,0.11355744,0.38621283,0.06057919,0.25185519,-0.03164979,0.12767128,0.35388691,-0.10147945,-0.00308308,0.04903391,0.21283491,0.32717252,0.02505339,0.25082846,0.25192583,0.63106882,0.07123882,0.06711713,0.04474924,0.06687029,0.11266123,0.03536154,0.01429157,0.0798128,-0.01696053,0.10929477,-0.12932891,0.04422775,0.21623325,0.04926948,0.18306561,-0.08509308,0.09150482,0.25617137,0.30817105,-0.00640248,0.32063307,-0.03068256,-0.01022839,-0.05372579,0.00222298,-0.00114372,0.0096588,-0.01153047,-0.07517351,0.0306909,-0.04735026,0.06363465,0.01620299,-0.01334547,-0.08123694,-0.01675916,-0.05364399,-0.0573627,-0.03057484,0.04381353,0.07669636,0.08768442,-0.06243339,-0.14004168,-0.11078348,0.39851139
NDAR_INV07RPB2TU,0.26712223,0.09255029,0.29820548,-0.0554618,0.05616776,0.68426629,0.07490837,-0.01791636,-0.07955563,0.22227502,-0.13638757,0.04586506,0.19345619,-0.14900186,0.30772335,0.01177756,0.03315535,0.03193829,0.03518609,0.0214826,0.17134048,0.04368161,-0.01820084,-0.03821966,0.08749905,-0.06495851,0.00580265,0.06418192,-0.01857978,-0.02494703,0.29349832,-0.0790101,0.08972152,-0.17128978,0.00530505,0.70863961,0.00688618,0.08697146,-0.03127153,0.05032468,0.02699497,0.20836809,0.01819784,-0.19349469,0.35054625,0.0800217,0.08627499,0.00429162,0.00557016,0.02692928,-0.03171029,0.02089756,0.00538105,-0.06473844,0.13695032,0.22293662,0.04509057,-0.06258864,0.04916837,-0.15946659,0.00515721,0.01238502,-0.0956182,-0.0107345,0.01377497,0.68132881,0.03814032,0.05889182,-0.0754832,0.09663778,-0.06718256,0.05145739,0.02219977,-0.19278564,0.05541521,0.02560801,0.04004049,0.21898763,-0.13139481,-0.05914997,0.17608832,-0.23149981,0.1707223,-0.09752703,-0.08172228,0.3124984,-0.10450924,-0.0548226,-0.05722731,-0.21264824,0.56454708
NDAR_INV0889M0JE,0.23359357,0.16632667,0.32702598,-0.01503725,-0.03279802,1.04530644,-0.00369105,-0.11487149,0.0484529,0.18604288,-0.04539106,0.10069224,-0.03827834,-0.14933437,0.32626626,-0.06484419,-0.02264604,-0.08957054,-0.01912639,0.09876987,0.2183211,0.00070886,-0.04352201,-0.01782155,0.05534795,-0.05632888,-0.01956345,0.0793671,-0.03174336,-0.09538052,0.37244851,0.04681738,-0.0203826,-0.13990692,-0.00867559,0.67589647,0.04492503,0.13932897,-0.01185265,-0.01632427,-0.01032937,0.11003816,-0.02219378,-0.13439552,0.36550971,0.07643557,0.06179268,-0.08188384,0.01407444,0.03541611,-0.02536002,0.0024925,-0.07466392,-0.03588202,0.25697248,0.19542043,0.01378089,-0.11065605,0.03120409,-0.02908174,0.00160682,0.01444083,0.00142024,-0.0366689,0.09547781,0.48658699,0.10563222,0.0030984,-0.09790375,0.09409559,-0.18493224,-0.03827159,0.04919488,-0.1135438,0.02820618,0.01060552,0.09384636,0.27366215,-0.04039907,-0.03782695,0.13639369,-0.14219245,0.05860073,-0.04107465,-0.05584625,0.29977994,-0.05043239,-0.11430789,-0.01668198,-0.1410712,0.59547458
NDAR_INV08GBDG8X,0.28420798,0.17490476,0.32664108,-0.08621311,0.05370479,0.8178724,0.02306179,-0.02030168,0.07213467,0.23635369,-0.06467709,0.00563467,-0.01654662,-0.16033833,0.28031001,-0.03760301,0.00028942,0.00850049,0.03784307,0.10216608,0.18175282,0.00967407,-0.0161168,-0.00279482,0.05211562,-0.04498901,-0.00647051,0.04793558,-0.05560295,-0.09315528,0.08517319,-0.05098049,0.10311446,0.0333722,0.000854,0.68651172,0.08755728,0.15448355,0.21043211,0.13523005,-0.12118165,-0.01502465,0.04029851,-0.08924963,0.44942049,0.11565088,0.11476141,-0.02271426,0.00756795,-0.0166299,-0.01688426,-0.01463941,-0.08299496,0.01170321,0.22024431,0.23395146,0.17956622,-0.09262575,-0.00231186,-0.09608099,-0.06127787,-0.01350826,-0.16161717,0.09657255,0.06778787,0.75969845,0.11081929,0.08440933,-0.08050253,0.12203598,-0.12220773,-0.02061314,0.03470471,-0.18229706,0.18357432,0.04364177,0.09279315,0.22251115,-0.10764694,-0.13407694,-0.08434806,-0.19631285,0.10283648,-0.06006695,-0.06220146,0.18620862,-0.17847943,-0.12810208,-0.04798919,-0.13248958,0.48074602
NDAR_INV08R2PTT1,0.19075248,0.086954,0.30895291,-0.01533335,0.05290452,0.80952724,-0.04973046,-0.13483845,0.08712543,0.28753256,-0.03330692,0.15267897,-0.03244519,-0.17918374,0.34567968,-0.00107588,0.02936835,0.02866257,-0.08810684,0.05983733,0.26544182,-0.00873642,-0.06223294,-0.00024947,0.05827665,-0.04369381,-0.0104678,0.05223288,-0.06699712,-0.13243756,0.19954394,0.08169018,-0.00760073,-0.0837842,0.05299243,0.53806674,0.03612722,0.07382933,0.10373129,0.01558682,0.00965097,0.10103135,-0.01614172,-0.01487695,0.13829637,0.07214437,0.0689419,-0.07887168,-0.05422007,0.03170824,-0.03978994,-0.01560197,-0.07514391,-0.03213431,0.22182564,0.12584855,0.09392528,-0.04077033,-0.13862335,0.01024613,-0.03395042,-0.04304124,-0.01675723,-0.04598439,0.02282894,0.55573698,0.03580147,0.01999038,0.01373391,0.08097939,-0.11983016,0.0001199,-0.00475756,-0.0809755,0.06358692,-0.00855122,0.01512129,0.148031,-0.02132046,-0.07599459,-0.04009443,-0.09701652,0.01487175,-0.05305829,0.00340862,0.20412523,-0.10501086,-0.0505254,0.08271331,-0.10827531,0.35144089
NDAR_INV09T2EBX4,0.27224626,0.17058304,0.23378875,-0.0586379,-0.04425382,0.68623591,-0.01191337,-0.08093005,0.03478831,0.23827232,-0.07919222,0.06251389,-0.0458756,-0.21435933,0.4375654,-0.03271379,-0.03325375,-0.00738886,0.02440238,0.05336377,0.17793901,0.01305058,-0.02473312,-0.00785658,0.04794752,-0.05300346,0.00277788,0.04650233,-0.19495549,-0.17217555,0.27045331,-0.03130539,0.02517591,-0.04126681,-0.01364588,0.55496546,0.07509644,0.01246787,0.03523278,0.24355918,-0.30948159,-0.01148672,0.04402941,-0.12005126,0.4433178,0.08708074,0.08376641,-0.07253353,-0.06088379,0.06140893,-0.04652892,0.00296357,-0.10256256,-0.05189241,0.17998921,0.19645287,0.17324117,-0.0887263,-0.06193916,0.01298942,-0.05725095,-0.05096442,-0.1277823,-0.02792024,0.05499785,0.67675617,0.07662118,0.03715704,-0.08122521,0.07950529,-0.09072351,-0.00561612,0.01594386,-0.15606064,0.10720664,-0.00076625,0.11874348,0.19501299,-0.08930292,0.01037343,0.03453781,-0.16793644,0.0903979,-0.06587968,-0.05972803,0.21119148,-0.14694379,-0.05409137,0.06244477,-0.12312442,0.42035479
NDAR_INV0A4ZDYNL,0.30092113,0.20934166,0.32500024,-0.02634275,0.10079399,0.98346629,-0.04701025,-0.16439255,-0.15172589,0.3414972,-0.04084813,0.10690675,0.2123468,-0.15134517,0.31495589,-0.03389008,-0.01340669,0.08467082,0.03093853,0.0697292,0.23723533,0.02089788,-0.04587757,-0.11983636,0.07688492,-0.08281569,-0.02447379,0.08393059,0.04698769,-0.04212685,-0.02653303,0.10422326,-0.03172327,-0.08687483,0.09856469,0.45446337,0.0796684,0.13844769,0.07932414,0.05161582,0.04509596,0.13287765,-0.03814853,0.02994718,0.25928635,0.12811902,0.1426172,-0.08385453,-0.05293506,0.02471631,-0.08324297,-0.005008,0.00348601,-0.01261153,0.1941798,0.16948388,0.10926077,0.13747041,-0.06239102,-0.00658485,-0.03737306,-0.02612551,0.05543517,-0.04164278,0.04832984,0.68402049,0.11432303,0.06389708,-0.12177289,0.03140155,-0.07908302,0.01832332,0.03367278,-0.04529789,0.05800545,0.05836628,0.0109101,0.18611755,-0.02215896,0.02080295,0.16381234,-0.16079075,0.07212956,-0.07399463,-0.06942491,0.12568091,-0.00852183,-0.01669032,0.05647448,-0.04886056,0.42101451
NDAR_INV0A6WVRZY,0.37597404,0.15186071,0.18033012,-0.14353898,-0.08328229,1.0512715,-0.08685859,-0.08779465,0.08011719,0.18035491,-0.04169221,0.01450108,-0.06958057,-0.0395067,0.13482576,-0.1494806,-0.05139393,0.00316933,0.1121976,0.06372497,0.25065804,-0.01225026,-0.0183251,-0.00249507,0.03025121,-0.00179027,0.0194063,0.04006004,-0.04559175,-0.11745559,0.22348927,0.04855785,-0.01398582,-0.11656463,0.05973497,0.85584957,-0.04557031,0.06571738,0.08604594,0.08002139,-0.03932804,0.11771794,0.01011426,-0.09632849,0.29159387,0.21289518,0.07952732,-0.15153883,-0.09816395,0.04391169,-0.11304907,-0.02225826,-0.0533825,-0.07424312,0.27325283,0.26579153,0.10623421,-0.30265438,-0.11865624,0.07466006,-0.14062362,-0.01775407,-0.14826971,-0.12959372,0.32021271,0.52133999,0.09780122,0.03410675,-0.17767114,0.00789999,-0.04038586,-0.00617546,0.01665592,-0.06442197,0.00984944,0.04743356,0.09647869,0.13047607,0.02140029,0.031581,0.01908268,-0.17560173,-0.02119636,-0.1759899,-0.0494297,0.0493512,-0.08046524,0.04347074,-0.00507806,-0.0406962,0.40019149
NDAR_INV0AEBMADL,0.28715089,0.09590232,0.24393896,0.02862914,0.01183634,0.56495521,-0.00933181,-0.06396089,0.06117943,0.20621834,-0.08822542,0.09644698,0.00820971,-0.11213167,0.34103205,-0.07126366,-0.0120244,0.03884087,0.12296553,0.08979624,0.26465411,0.01517546,-0.01331927,0.0175448,0.04310503,-0.02672879,0.01832567,0.04739134,0.0166968,-0.04010953,0.25027888,-0.06665021,0.00615064,-0.14722017,0.01654056,0.59814644,0.03169976,0.2351685,0.08681956,0.04121998,0.10646599,0.11265593,-0.00162961,-0.0876793,0.48393795,0.12801092,0.08864991,-0.0404474,-0.05829375,-0.03736698,-0.11481333,-0.01542198,0.0200571,-0.0026373,0.34126395,0.22792528,0.08650528,-0.08884759,-0.0424236,-0.14663842,-0.06147282,-0.00353143,-0.12939783,-0.06678756,0.14746801,0.7124263,0.09023411,-0.04301888,-0.04448125,0.11627766,-0.17537655,-0.00205411,0.0546163,-0.11761365,0.01172266,-0.01486433,0.05129263,0.3243431,-0.07610329,-0.08278972,-0.01804669,-0.12693599,-0.00966225,-0.12538655,-0.02995879,0.14571383,-0.1277216,-0.00954521,-0.053798,-0.07220924,0.26521555
NDAR_INV0APJMRD1,0.36561446,0.19615562,0.35224479,-0.08731501,-0.02408576,0.88323997,0.02382628,-0.09597776,0.08020449,0.27957747,-0.03213818,0.1302046,-0.11830436,-0.18120932,0.40019353,0.07021063,0.10990801,-0.00970465,-0.10291001,0.25752067,0.39920714,0.0159125,-0.02277673,0.0038518,0.07472983,-0.07898346,-0.04383357,0.04429651,-0.06261142,-0.10769934,0.14308712,0.16570285,-0.14440539,-0.19746805,0.05769914,0.49988343,0.12710633,0.16850593,0.04898468,-0.03095772,0.0821532,0.28291971,-0.00991274,-0.17137866,0.45410417,0.12540977,0.16610757,-0.10319983,-0.05168461,0.07277034,0.04393224,-0.01113259,-0.02810648,0.03155055,0.22989769,0.26875661,0.15550758,-0.07698038,-0.01126418,0.02810776,0.06709849,-0.02150361,-0.08765441,0.05010792,0.10746706,0.53221474,0.14623113,0.00907025,-0.02848185,0.11968285,-0.07206758,-0.00276101,0.0384297,-0.01930962,0.09694566,-0.00929347,0.05375592,0.22650761,-0.15666322,-0.11313105,0.06981589,-0.06821655,-0.0817109,-0.12672704,-0.0256461,0.0875351,-0.07193073,-0.12655346,-0.09201287,-0.07341956,0.34385826
NDAR_INV0B7UGM1D,0.35880537,0.21850676,0.45697005,-0.00353458,0.1121054,1.22560545,-0.14700546,-0.29428376,-0.13083627,0.3899184,0.0566243,0.2270632,0.03018965,-0.28236965,0.34305457,-0.00465118,0.01384189,0.07025679,-0.08523957,0.08643299,0.21925245,-0.04173436,-0.09171439,-0.01902942,0.13350892,-0.12328662,-0.05503704,0.0725613,-0.06411725,-0.23723372,0.01529799,0.32259721,-0.22424455,-0.19007288,0.12966088,0.81096464,0.01380214,0.15549734,0.15082702,-0.06777052,0.03661995,0.10698715,-0.0244261,-0.14199253,0.2264546,0.07806849,0.08137601,-0.06633632,-0.02947117,0.02949796,-0.09757224,0.00953144,-0.01330506,-0.08956788,0.21084019,0.28712541,0.16087916,-0.08608884,-0.09002409,0.01773216,-0.08069197,-0.02658567,-0.00809489,-0.00854529,0.08150571,0.55782594,0.03049267,0.08036524,-0.05717809,-0.04139746,0.02633746,0.06371687,0.0006717,-0.16196554,0.03864027,0.00421011,-0.01085517,0.18670679,0.04124241,0.10100108,0.07115326,-0.16928576,0.10057246,-0.08137516,-0.04668007,-0.01126018,-0.03084397,0.0250318,0.07524459,-0.07738092,0.30754751
NDAR_INV0BAVEL0T,0.24128535,0.19148189,0.32541201,-0.0338435,0.0057031,0.91789055,0.00068488,-0.05082891,0.1065964,0.23243791,-0.00698999,0.0878756,-0.08202459,-0.13124091,0.28508467,-0.02262351,-0.01484252,0.03911193,0.03891772,0.05445008,0.2119242,0.00578557,-0.01737982,0.02153353,0.02753816,-0.02046068,-0.00563773,0.02391795,-0.04736453,-0.11917162,0.16221063,0.0120546,0.07641507,-0.00687645,0.02237738,0.5661086,0.06131428,0.022797,0.09178295,0.10696842,-0.0949503,0.13565651,0.00664022,0.00168676,0.33510625,0.09655834,0.11025945,-0.04452203,-0.05000596,0.02374648,-0.09647042,0.00266894,-0.10665064,-0.1200663,0.32328296,0.13274535,0.09451742,-0.08721727,-0.09818059,0.08674591,-0.0708246,-0.01376507,0.07185568,-0.03957612,0.15585851,0.44969571,0.03655195,-0.03736208,0.00820688,0.11602828,-0.11183036,0.03436415,0.0104846,-0.07285591,0.14725129,-0.02212756,-0.06211624,0.19690614,-0.06687718,-0.03044539,-0.0297819,-0.14217598,0.07846681,-0.03741588,-0.0244786,0.16045991,-0.05138558,-0.09783905,0.02376584,-0.08156559,0.31770778
NDAR_INV0BXXNBH4,0.34339294,0.13643173,0.42695583,0.0252138,0.2006711,0.93062292,-0.0288369,-0.21311181,-0.11926382,0.32268093,0.01822045,0.16996089,0.1720081,-0.17491894,0.35721962,0.01796495,0.02909578,0.05352264,0.07942883,0.08750755,0.26794986,0.00530257,-0.10032512,-0.08437468,0.09487802,-0.08098433,-0.03040547,0.09241913,-0.04618278,-0.00852158,0.17340794,-0.04610979,0.07208838,-0.11905344,0.01477593,0.47717466,0.01835202,0.09459616,0.04909116,0.09500949,-0.00994315,0.11804187,0.01113125,-0.05006201,0.20479933,0.10004847,0.06457453,-0.07597151,-0.07291494,0.02734897,-0.04732675,-0.00384292,-0.06283065,-0.0405792,0.18020219,0.18601213,0.12833749,0.08055405,-0.10954196,0.04589599,-0.01461457,-0.04177034,-0.00151283,0.01662037,0.00100716,0.59075833,0.04245668,0.00777676,-0.09400633,0.07736035,-0.06285631,0.03855907,0.03390874,-0.05420844,0.08026193,0.01552248,-0.05518117,0.21184826,-0.10179513,0.04490164,0.07267247,-0.23888982,-0.00857973,-0.20402303,-0.07239739,0.2060638,-0.10432193,-0.0401666,0.07475275,-0.07534931,0.56118862
NDAR_INV0C471G23,0.26089701,0.11169966,0.42015996,-0.05190544,0.0844428,1.17893479,0.00478192,-0.23152143,-0.00204668,0.34307427,-0.03691904,0.18404308,-0.11993983,-0.24403371,0.40586274,-0.00446962,-0.03266993,0.03689271,-0.01593955,-0.02714986,0.287118,0.026933,-0.06823119,0.0032094,0.08226663,-0.07811553,0.03000601,0.06483949,-0.04767374,-0.05523186,0.09682286,0.03242734,0.09347028,-0.1065952,0.01034165,0.63004827,0.05411205,0.10588126,0.21470654,0.02573491,-0.0869065,0.19710966,0.01623664,-0.1308855,0.58167474,0.15441763,0.06531829,-0.07966868,-0.00742477,0.02126834,-0.05569375,0.01372375,-0.02782012,-0.05522678,0.2291367,0.19664782,0.18833002,0.00540747,-0.04552622,-0.00201116,-0.00640153,-0.00631895,-0.0373607,-0.01304525,0.08586327,0.61021464,0.04466076,-0.06626764,-0.06800772,0.14581015,-0.19548448,-0.03574396,0.01880757,-0.1700281,-0.05059369,0.0106324,0.01670839,0.28777259,-0.11858379,0.06325578,0.10084501,-0.18398951,0.09862854,-0.12724401,-0.06751826,0.15822194,-0.11895257,-0.07765801,-0.06286199,-0.07525417,0.39758713
NDAR_INV0C765WK4,0.18712858,0.13042112,0.3921724,-0.0600046,0.09416909,0.67728766,-0.07729269,-0.21199323,-0.0141437,0.31189799,0.00417916,0.07648929,-0.021262,-0.19549153,0.29317713,-0.06398947,-0.07964002,0.00055194,0.07623896,0.01691259,0.16456897,-0.01125426,-0.03846757,-0.03245343,0.07255415,-0.04577611,-0.00288314,0.03893786,-0.0640752,-0.25887726,-0.08991529,0.10779943,0.05583405,-0.05968524,0.03220722,0.75599792,0.04836569,0.18329427,0.01031161,-0.03510821,-0.03255169,-0.04115918,0.01959061,-0.21433353,0.31005708,0.07848841,0.12510971,0.0056751,-0.0644533,0.04174732,-0.05367841,-0.01027521,-0.09921513,-0.00078671,0.21231322,0.18899128,0.11481339,-0.12129805,-0.14028287,0.05120495,-0.04010364,-0.04259683,-0.0657995,0.04269816,0.03259012,0.5208205,0.06776447,0.08429796,-0.07512421,-0.01015913,-0.0359046,0.01938181,0.02527744,-0.11811554,0.1690469,0.01818468,0.03566659,0.2162323,-0.01352526,0.01480904,0.050918,-0.21533053,0.17805501,-0.04420942,-0.05841847,0.16617066,-0.06548035,-0.04874465,0.07146704,-0.05507916,0.42137953
NDAR_INV0CBFTKR7,0.30700176,0.17665394,0.34640148,-0.12968789,-0.09787357,0.91091242,-0.08578007,-0.07525972,0.00820467,0.19922262,0.09027791,0.08879555,0.111738,-0.07409293,0.20038027,0.04255884,0.04339506,-0.01231596,0.02502264,0.1117577,0.28677245,-0.01828362,-0.04594454,-0.03179779,0.04219962,-0.02669308,-0.03124442,0.06249399,-0.09092039,-0.18117132,0.09129431,0.10292481,-0.02310862,-0.00740955,0.08333175,0.36495478,-0.0039268,0.212666,0.03887554,0.07450403,-0.02477995,0.10885604,-0.05003091,-0.11092909,0.46814602,0.12217166,0.03282368,-0.02121535,-0.0696054,0.07027615,-0.02519702,-0.03516939,-0.10652987,-0.05401108,0.3665764,0.22887994,0.14842584,-0.00932492,-0.05985556,0.11296438,-0.03799196,-0.00466315,-0.11097081,-0.01652325,0.23973032,0.60674785,0.11439907,0.02147246,-0.21357689,-0.00123963,0.00266491,0.02495968,0.02630596,-0.10043693,-0.09138336,0.07174419,0.08694042,0.2541839,-0.02226112,-0.08057255,0.066849,-0.10110643,-0.02346173,-0.14610307,-0.00364727,0.07024741,-0.14725422,-0.00148568,0.00290214,-0.07535977,0.28306652
NDAR_INV0CF1U8X8,0.27388042,0.12203483,0.39099825,0.04563546,-0.02203252,0.85839459,-0.06003926,-0.22250311,0.0485417,0.34639872,-0.08125728,0.12603705,-0.11705186,-0.19768616,0.30800793,-0.02009648,-0.00138148,-0.12190632,0.01250861,0.08769644,0.34138295,-0.0088847,-0.07378688,0.0528204,0.09625995,-0.07763179,-0.04840948,0.07149658,-0.1250143,-0.21782997,0.27007897,0.16060422,0.00110609,-0.25044031,0.12276557,0.92137258,0.0113872,0.16260994,0.03062949,0.03058043,-0.00232407,0.15499692,-0.0194102,-0.21962422,0.4585587,0.12253475,0.10889759,-0.03179272,-0.0796804,0.009502,-0.05651646,-0.02317254,-0.04014452,-0.08538569,0.29874814,0.22477677,0.14808388,-0.03115337,-0.09638265,-0.07155572,-0.05645525,-0.03884371,-0.11737834,-0.02135592,0.1705019,0.64870915,0.0510467,0.01360013,0.00965346,0.1242588,-0.11713702,-0.0725363,0.05855267,0.01126753,0.02192719,0.0096789,0.01213003,0.25824723,-0.03663682,0.05667761,0.08090715,-0.18253288,0.05829075,-0.15641175,-0.05113555,0.09290807,-0.1012585,-0.04416772,0.07274504,-0.07949138,0.40199584
NDAR_INV0CKA3YZX,0.20742934,0.08240724,0.2144376,-0.030529,0.03511339,0.84621452,-0.00050865,-0.03088795,0.05576186,0.16957594,-0.06474482,0.08074012,0.0243292,-0.01974039,0.24494536,-0.0749239,0.02159932,0.05101433,0.08709397,0.15985555,0.24121201,0.01397884,-0.01492431,-0.01107198,0.06691177,-0.02473537,0.02963826,0.09673429,0.04155345,-0.02804197,0.18178917,-0.05311615,-0.01661043,-0.08710361,0.03514696,0.60907379,0.01208631,0.15943924,0.02998316,0.05781041,0.09340217,0.1625281,0.02878427,-0.09104672,0.31901625,0.11270758,0.09735679,0.03842481,-0.02202112,-0.03729667,-0.02519311,-0.04053308,0.02200183,0.0261191,0.37553879,0.17186627,0.07163351,0.02342444,0.02111326,-0.0937434,-0.03690828,0.00395782,0.01884834,0.04514074,0.19998931,0.48958341,0.06582506,-0.03168719,-0.15660435,0.09526187,-0.02231077,0.01452279,0.06824985,-0.11433932,0.00111805,-0.11195589,-0.02294043,0.28566225,-0.02687866,-0.05584537,-0.05114949,-0.1094417,-0.05639339,-0.10417359,-0.03961806,0.07450703,-0.09448289,-0.03850159,-0.07514199,-0.03702433,0.19051752
NDAR_INV0CP9XGTP,0.2926702,0.07223912,0.29505246,0.03150233,0.05721173,0.92752073,0.01627624,-0.17470495,-0.11986263,0.30764385,-0.03213977,0.16481722,0.03565239,-0.22640289,0.32889124,0.04528009,0.00054768,0.06796938,0.00423826,0.06510561,0.2465028,0.04432075,-0.0268777,0.00184497,0.08147843,-0.05301995,0.04112503,0.05634623,0.07063296,-0.05963226,0.13481427,-0.02594494,0.08612026,-0.07673429,0.01090811,0.73754173,0.02658469,-0.00916632,0.00857497,0.18531703,-0.15582907,0.02296093,0.040589,-0.10390917,0.30686345,0.15009579,0.06224732,-0.04425451,-0.01243198,0.00574279,-0.01033928,0.01509518,0.01047956,-0.06483167,0.2174127,0.18135185,-0.01032749,-0.04950152,0.01974216,-0.08811502,-0.07793286,0.00816641,0.08709182,-0.00623319,0.11142762,0.50770023,0.05499415,-0.00076966,-0.10447879,0.12844464,-0.12587258,-0.01991509,0.03280558,-0.17992939,0.13760191,0.01857137,0.04483768,0.2383016,-0.12094167,-0.01181982,0.02907518,-0.16840527,0.03159797,-0.18860899,-0.09831584,0.10287537,-0.09926968,-0.06325842,0.01931855,-0.12159995,0.46543033
